INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,EL0037,OPEN,COMPLAINT,small,-87.794313,41.923497,ELECTRICAL
FAILED,EL0066,OPEN,COMPLAINT,small,-87.642897,41.772610,SPECIAL TASK FORCE
FAILED,CN198019,OPEN,COMPLAINT,small,-87.753442,41.960532,CONSERVATION
FAILED,NC2021,OPEN,COMPLAINT,small,-87.712709,41.823270,CONSERVATION
PASSED,EL0084,OPEN,PERMIT,small,-87.699051,41.896873,ELECTRICAL
FAILED,CN079014,OPEN,COMPLAINT,small,-87.630432,41.690791,CONSERVATION
PASSED,CN138056,COMPLIED,COMPLAINT,small,-87.623837,41.680880,CONSERVATION
FAILED,CN138106,OPEN,PERIODIC,small,-87.669117,41.951069,CONSERVATION
FAILED,CN104035,OPEN,PERIODIC,small,-87.660422,41.990280,CONSERVATION
FAILED,CN065034,OPEN,COMPLAINT,small,-87.722757,41.783730,CONSERVATION
FAILED,NC7012,OPEN,COMPLAINT,small,-87.709343,41.887373,SPECIAL INSPECTION PROGRAM
FAILED,EL0029,OPEN,COMPLAINT,small,-87.733998,41.916243,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.620878,41.790206,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.704085,41.921596,CONSERVATION
FAILED,VT8020,OPEN,COMPLAINT,small,-87.698494,41.997689,VENTILATION
PASSED,VT1010,OPEN,PERMIT,small,-87.719372,41.969840,VENTILATION
FAILED,CN073014,OPEN,PERIODIC,small,-87.716685,41.904671,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.689666,41.952970,CONSERVATION
FAILED,EL0023,OPEN,COMPLAINT,small,-87.713988,41.872792,CONSERVATION
FAILED,CN105055,OPEN,COMPLAINT,small,-87.613330,41.686314,CONSERVATION
FAILED,CN061034,OPEN,COMPLAINT,small,-87.561084,41.742618,CONSERVATION
FAILED,CN076044,OPEN,PERIODIC,small,-87.695650,41.862729,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.691612,41.797584,CONSERVATION
FAILED,CN131026,OPEN,PERIODIC,small,-87.615733,41.778530,CONSERVATION
FAILED,EL0085,OPEN,COMPLAINT,small,-87.665129,41.750222,SPECIAL TASK FORCE
PASSED,CN073044,COMPLIED,COMPLAINT,small,-87.712924,41.948738,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.719029,41.859532,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.641055,41.693424,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.648802,41.835930,NEW CONSTRUCTION
PASSED,VT1010,OPEN,PERMIT,small,-87.689419,41.952076,VENTILATION
FAILED,CN104035,OPEN,COMPLAINT,small,-87.720154,41.931766,CONSERVATION
FAILED,CN062024,OPEN,COMPLAINT,small,-87.736341,41.871283,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,large,-87.722477,41.902048,CONSERVATION
FAILED,CN111025,OPEN,COMPLAINT,small,-87.682192,41.992506,CONSERVATION
FAILED,CN194029,OPEN,PERIODIC,large,-87.709381,41.968553,SPECIAL INSPECTION PROGRAM
FAILED,CN198019,OPEN,PERIODIC,small,-87.583271,41.755924,CONSERVATION
FAILED,CN062024,OPEN,PERIODIC,small,-87.670799,42.006495,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.816600,41.944310,SPECIAL TASK FORCE
FAILED,CN135016,OPEN,COMPLAINT,small,-87.682192,41.992506,CONSERVATION
FAILED,VT8020,OPEN,COMPLAINT,small,-87.819252,41.941622,VENTILATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.721438,41.898459,CONSERVATION
FAILED,EL0018,OPEN,COMPLAINT,small,-87.611936,41.782843,ELECTRICAL
FAILED,CN070024,OPEN,COMPLAINT,small,-87.643684,41.825402,CONSERVATION
FAILED,CN131026,OPEN,PERIODIC,small,-87.676652,41.939483,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.666724,41.935053,CONSERVATION
FAILED,EL0029,OPEN,PERIODIC,small,-87.715787,41.995417,CONSERVATION
FAILED,CN061074,OPEN,PERIODIC,small,-87.661529,41.984638,CONSERVATION
FAILED,CN065014,OPEN,COMPLAINT,small,-87.709564,41.909271,SPECIAL INSPECTION PROGRAM
FAILED,CN190019,OPEN,COMPLAINT,small,-87.680382,41.832746,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.696363,41.908293,CONSERVATION
FAILED,CN104055,OPEN,COMPLAINT,small,-87.652515,41.791159,CONSERVATION
FAILED,CN031013,OPEN,COMPLAINT,small,-87.728318,41.880803,SPECIAL TASK FORCE
PASSED,BR1001,COMPLIED,PERIODIC,small,-87.623370,41.846717,BOILER
FAILED,CN061014,OPEN,COMPLAINT,small,-87.706851,41.998541,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.674928,41.912458,CONSERVATION
FAILED,EV1111,OPEN,PERMIT,large,-87.617768,41.843794,ELEVATOR
FAILED,CN067014,OPEN,COMPLAINT,small,-87.650118,41.690554,CONSERVATION
FAILED,CN196039,OPEN,COMPLAINT,large,-87.584340,41.747232,CONSERVATION
FAILED,EL0019,OPEN,PERIODIC,small,-87.734429,41.953462,CONSERVATION
FAILED,CN138026,OPEN,PERIODIC,small,-87.581599,41.761439,CONSERVATION
FAILED,CN105055,OPEN,COMPLAINT,small,-87.554214,41.732017,CONSERVATION
FAILED,CN062024,OPEN,PERIODIC,small,-87.658344,41.746697,CONSERVATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.659000,41.777836,CONSERVATION
PASSED,EV1111,COMPLIED,PERMIT,small,-87.914428,42.008536,ELEVATOR
FAILED,CN062024,OPEN,COMPLAINT,small,-87.700812,41.777556,CONSERVATION
FAILED,CN015012,OPEN,COMPLAINT,small,-87.723773,41.865041,CONSERVATION
FAILED,CN102015,OPEN,COMPLAINT,small,-87.684617,41.997929,CONSERVATION
FAILED,EL0096,OPEN,COMPLAINT,small,-87.727714,41.962235,SIGNS
FAILED,CN070024,OPEN,COMPLAINT,small,-87.738365,41.774518,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.605311,41.745686,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.688882,41.901959,CONSERVATION
FAILED,NC2021,OPEN,COMPLAINT,small,-87.756243,41.883212,NEW CONSTRUCTION
FAILED,CN104025,OPEN,COMPLAINT,small,-87.687364,41.766562,CONSERVATION
FAILED,NC2020,OPEN,COMPLAINT,small,-87.714152,41.895371,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.731306,41.942792,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.576055,41.747426,CONSERVATION
FAILED,CN063024,OPEN,COMPLAINT,small,-87.722866,41.898940,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.787653,41.920622,CONSERVATION
FAILED,CN134026,OPEN,COMPLAINT,small,-87.750338,41.926154,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.557235,41.728662,CONSERVATION
FAILED,CN074014,OPEN,COMPLAINT,small,-87.724483,41.866292,CONSERVATION
FAILED,CN190019,OPEN,PERIODIC,small,-87.657041,41.992714,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.601526,41.745348,CONSERVATION
PASSED,EV1110,COMPLIED,PERMIT,large,-87.625842,41.885838,ELEVATOR
FAILED,CN046013,OPEN,COMPLAINT,small,-87.613154,41.765637,CONSERVATION
FAILED,NC2092,OPEN,COMPLAINT,small,-87.663932,41.938745,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.767604,41.967130,CONSERVATION
FAILED,CN101015,OPEN,COMPLAINT,small,-87.562606,41.743515,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.654236,41.882532,ELEVATOR
FAILED,EV1110,COMPLIED,PERMIT,small,-87.584922,41.801502,ELEVATOR
FAILED,CN061024,OPEN,COMPLAINT,small,-87.549840,41.734916,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.556560,41.751971,SPECIAL TASK FORCE
FAILED,EL0002,OPEN,COMPLAINT,small,-87.756824,41.909379,ELECTRICAL
FAILED,CN197019,OPEN,COMPLAINT,small,-87.551529,41.735238,CONSERVATION
FAILED,CN064014,OPEN,COMPLAINT,small,-87.584579,41.752605,CONSERVATION
FAILED,EL0081,OPEN,COMPLAINT,small,-87.701878,41.996436,ELECTRICAL
FAILED,CN073014,OPEN,COMPLAINT,small,-87.758697,41.903234,CONSERVATION
FAILED,PL237014,OPEN,COMPLAINT,small,-87.723875,41.898282,SPECIAL TASK FORCE
FAILED,CN197019,OPEN,COMPLAINT,small,-87.760388,41.952205,CONSERVATION
FAILED,CN197087,OPEN,PERIODIC,small,-87.565590,41.704317,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.718483,41.921033,CONSERVATION
FAILED,CN190019,OPEN,PERIODIC,small,-87.646195,41.923458,SPECIAL INSPECTION PROGRAM
FAILED,CN070024,OPEN,COMPLAINT,small,-87.575081,41.760450,CONSERVATION
FAILED,CN101025,OPEN,COMPLAINT,small,-87.691733,41.846607,CONSERVATION
FAILED,EV1111,OPEN,PERMIT,small,-87.628773,41.890163,ELEVATOR
FAILED,CN061014,OPEN,COMPLAINT,small,-87.698558,41.748951,CONSERVATION
FAILED,CN131016,OPEN,COMPLAINT,small,-87.660447,41.769428,CONSERVATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.694204,41.881904,SPECIAL TASK FORCE
FAILED,CN190019,OPEN,COMPLAINT,small,-87.771526,41.939123,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.710788,41.785113,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.717478,41.898216,CONSERVATION
FAILED,CN061074,OPEN,PERIODIC,small,-87.686969,41.894934,CONSERVATION
PASSED,BR2080,COMPLIED,PERIODIC,small,-87.700243,41.915029,BOILER
FAILED,CN063014,OPEN,COMPLAINT,small,-87.668181,41.830362,CONSERVATION
FAILED,CN076034,OPEN,COMPLAINT,small,-87.763486,41.777230,CONSERVATION
FAILED,CN133016,OPEN,COMPLAINT,small,-87.545878,41.733118,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.629090,41.884593,ELEVATOR
FAILED,CN063014,OPEN,COMPLAINT,small,-87.732388,41.768109,CONSERVATION
FAILED,CN074014,OPEN,COMPLAINT,small,-87.771566,41.897384,CONSERVATION
FAILED,EV1110,OPEN,PERIODIC,small,-87.656234,41.987450,ELEVATOR
FAILED,CN079014,OPEN,PERIODIC,small,-87.618616,41.820816,CONSERVATION
FAILED,EL0029,OPEN,PERIODIC,small,-87.660422,41.990280,CONSERVATION
FAILED,CN196019,OPEN,PERIODIC,small,-87.640935,41.692262,CONSERVATION
FAILED,CN136016,OPEN,PERIODIC,small,-87.657916,41.974530,CONSERVATION
PASSED,VT1010,OPEN,PERMIT,large,-87.636478,41.909899,VENTILATION
FAILED,EV1110,OPEN,PERIODIC,small,-87.606040,41.751158,ELEVATOR
FAILED,CN061014,OPEN,COMPLAINT,small,-87.550132,41.734856,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.653131,41.872594,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.750356,41.920640,CONSERVATION
PASSED,EV1110,OPEN,PERMIT,small,-87.626083,41.882738,ELEVATOR
FAILED,PL171017,OPEN,COMPLAINT,small,-87.732698,41.901765,SPECIAL TASK FORCE
FAILED,CN015022,OPEN,COMPLAINT,small,-87.740345,41.778343,SPECIAL INSPECTION PROGRAM
PASSED,EV1420,COMPLIED,PERMIT,small,-87.585756,41.793506,ELEVATOR
PASSED,CN132016,COMPLIED,COMPLAINT,small,-87.686903,41.769600,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.558668,41.755748,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.751429,41.963043,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.706572,41.809027,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.603741,41.748417,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.709219,41.857593,SPECIAL TASK FORCE
PASSED,CN061014,COMPLIED,COMPLAINT,small,-87.648459,41.793779,CONSERVATION
FAILED,EL0091,OPEN,COMPLAINT,small,-87.723445,41.931946,ELECTRICAL
FAILED,CN061014,OPEN,COMPLAINT,small,-87.726218,41.904683,CONSERVATION
PASSED,CN190019,COMPLIED,COMPLAINT,small,-87.701924,41.916847,CONSERVATION
FAILED,CN105025,OPEN,COMPLAINT,small,-87.555167,41.751508,CONSERVATION
FAILED,CN131016,OPEN,COMPLAINT,small,-87.535423,41.715364,CONSERVATION
FAILED,CN070014,OPEN,PERIODIC,small,-87.730201,41.865781,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.652634,41.781345,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.710107,41.749508,CONSERVATION
FAILED,CN194029,OPEN,COMPLAINT,small,-87.747025,41.939339,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.771830,41.960314,CONSERVATION
FAILED,CN031013,OPEN,PERIODIC,small,-87.682903,41.884126,CONSERVATION
FAILED,CN134016,OPEN,COMPLAINT,small,-87.561144,41.714458,CONSERVATION
FAILED,CN062034,OPEN,COMPLAINT,small,-87.675643,41.950662,CONSERVATION
FAILED,EL0027,OPEN,PERIODIC,small,-87.715051,41.918795,CONSERVATION
FAILED,CN111015,OPEN,COMPLAINT,large,-87.718326,41.965928,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.644845,41.688778,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.601598,41.759451,VENTILATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.699025,41.886614,CONSERVATION
FAILED,EL0084,OPEN,COMPLAINT,small,-87.672878,41.979883,SPECIAL TASK FORCE
FAILED,CN104025,OPEN,COMPLAINT,small,-87.804238,41.941189,CONSERVATION
FAILED,NC2020,OPEN,COMPLAINT,small,-87.562065,41.753492,CONSERVATION
FAILED,CN104015,OPEN,PERIODIC,small,-87.613167,41.690656,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.617260,41.756654,CONSERVATION
FAILED,CN101015,OPEN,COMPLAINT,small,-87.681088,41.791846,CONSERVATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.734867,41.780080,CONSERVATION
FAILED,CN104075,OPEN,COMPLAINT,small,-87.669428,41.962473,CONSERVATION
FAILED,PL237020,OPEN,COMPLAINT,small,-87.703603,41.990310,SPECIAL TASK FORCE
FAILED,CN190019,OPEN,COMPLAINT,small,-87.716158,41.923590,CONSERVATION
FAILED,PL237014,OPEN,COMPLAINT,small,-87.696182,41.793760,SPECIAL TASK FORCE
FAILED,EV1111,OPEN,PERIODIC,small,-87.756064,41.880250,ELEVATOR
FAILED,CN138106,COMPLIED,COMPLAINT,small,-87.657642,41.840415,CONSERVATION
FAILED,NC5022,OPEN,PERIODIC,small,-87.670802,41.966154,CONSERVATION
FAILED,CN077034,OPEN,COMPLAINT,small,-87.780586,41.983904,CONSERVATION
FAILED,NC8012,OPEN,COMPLAINT,small,-87.591249,41.770352,CONSERVATION
FAILED,CN073014,OPEN,PERIODIC,small,-87.755796,41.924223,CONSERVATION
FAILED,CN065014,OPEN,COMPLAINT,small,-87.709087,41.993679,CONSERVATION
FAILED,PL162017,OPEN,COMPLAINT,small,-87.628772,41.686244,CONSERVATION
FAILED,CN198019,OPEN,PERIODIC,small,-87.565077,41.751635,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.657695,41.854581,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.603123,41.824001,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.576243,41.766354,NEW CONSTRUCTION
FAILED,CN101015,OPEN,COMPLAINT,small,-87.615452,41.802217,CONSERVATION
FAILED,EL0066,OPEN,PERIODIC,small,-87.665762,41.752054,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.680654,41.892099,CONSERVATION
FAILED,CN131016,OPEN,COMPLAINT,small,-87.554716,41.758012,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.632242,41.817607,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.663135,41.924070,CONSERVATION
FAILED,EV1111,OPEN,PERIODIC,small,-87.746960,41.909505,ELEVATOR
FAILED,CN196029,OPEN,COMPLAINT,small,-87.668840,41.699027,CONSERVATION
FAILED,CN190019,OPEN,PERIODIC,small,-87.670189,42.008078,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.669069,41.832146,SPECIAL TASK FORCE
FAILED,CN076014,OPEN,COMPLAINT,small,-87.615929,41.682702,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.648458,41.833855,CONSERVATION
FAILED,VT1010,OPEN,PERMIT,small,-87.626958,41.853827,VENTILATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.654826,41.833304,CONSERVATION
FAILED,CN105025,OPEN,COMPLAINT,small,-87.583516,41.765539,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.576233,41.769091,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.702561,41.848644,CONSERVATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.716259,41.947122,CONSERVATION
FAILED,CN194039,OPEN,COMPLAINT,small,-87.727233,41.858235,DEMOLITION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.558668,41.755748,CONSERVATION
FAILED,CN137026,OPEN,COMPLAINT,small,-87.662676,41.794173,SPECIAL INSPECTION PROGRAM
FAILED,CN104015,OPEN,COMPLAINT,small,-87.717450,41.856126,CONSERVATION
FAILED,EL0002,OPEN,COMPLAINT,small,-87.610589,41.777404,ELECTRICAL
FAILED,CN070024,OPEN,COMPLAINT,small,-87.729830,41.807076,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.577222,41.759351,CONSERVATION
FAILED,CN063044,OPEN,COMPLAINT,small,-87.715047,41.964634,CONSERVATION
FAILED,CN194029,OPEN,COMPLAINT,small,-87.703990,41.845804,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.723159,41.843321,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.640565,41.932996,ELEVATOR
FAILED,CN015062,OPEN,PERIODIC,small,-87.739248,41.874073,CONSERVATION
FAILED,EL0017,OPEN,COMPLAINT,small,-87.684075,41.789888,SPECIAL TASK FORCE
FAILED,EV1110,COMPLIED,PERIODIC,small,-87.656448,41.972200,ELEVATOR
FAILED,CN194039,OPEN,COMPLAINT,small,-87.721823,41.839143,CONSERVATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.715364,41.899206,CONSERVATION
PASSED,VT1010,OPEN,PERMIT,small,-87.653315,41.856535,VENTILATION
FAILED,CN015062,OPEN,PERIODIC,small,-87.612045,41.693984,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.726912,41.873321,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.665940,41.747562,CONSERVATION
FAILED,EL0012,OPEN,COMPLAINT,small,-87.661399,41.806004,SPECIAL TASK FORCE
FAILED,CN070024,OPEN,COMPLAINT,small,-87.663204,41.858640,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.654601,41.836007,NEW CONSTRUCTION
PASSED,EV1111,COMPLIED,PERIODIC,small,-87.656340,41.985403,ELEVATOR
FAILED,EL0019,OPEN,COMPLAINT,small,-87.602232,41.735663,ELECTRICAL
FAILED,EV1110,OPEN,PERMIT,small,-87.636719,41.908133,ELEVATOR
FAILED,CN104015,OPEN,COMPLAINT,small,-87.612823,41.747381,CONSERVATION
FAILED,CN198019,OPEN,PERIODIC,small,-87.579801,41.751875,CONSERVATION
FAILED,EL0019,OPEN,COMPLAINT,small,-87.543368,41.654104,ELECTRICAL
FAILED,CN104015,OPEN,COMPLAINT,small,-87.558668,41.755748,CONSERVATION
FAILED,EL0019,OPEN,PERIODIC,small,-87.670984,41.884299,CONSERVATION
FAILED,EL0085,OPEN,PERMIT,small,-87.761230,41.977175,ELECTRICAL
FAILED,CN061014,OPEN,COMPLAINT,small,-87.651813,41.764209,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.687654,41.920575,CONSERVATION
PASSED,BR1001,COMPLIED,PERIODIC,small,-87.655715,41.864038,BOILER
FAILED,CN198019,OPEN,COMPLAINT,small,-87.624145,41.791248,CONSERVATION
FAILED,CN076044,OPEN,COMPLAINT,small,-87.759693,41.907531,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.679399,42.014202,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.636035,41.719575,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.652746,41.931438,CONSERVATION
FAILED,CN015062,OPEN,PERIODIC,small,-87.624248,41.860117,CONSERVATION
FAILED,CN062024,OPEN,COMPLAINT,small,-87.753241,41.893128,CONSERVATION
FAILED,CN192019,COMPLIED,COMPLAINT,small,-87.552659,41.737046,CONSERVATION
FAILED,RF301011,OPEN,PERIODIC,small,-87.664382,41.780065,REFRIGERATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.726380,41.916058,CONSERVATION
FAILED,CN065034,OPEN,PERIODIC,small,-87.664226,41.949317,CONSERVATION
FAILED,CN062024,OPEN,COMPLAINT,small,-87.642444,41.824350,CONSERVATION
FAILED,CN101015,OPEN,COMPLAINT,small,-87.628779,41.720437,CONSERVATION
FAILED,CN135016,OPEN,COMPLAINT,small,-87.653157,41.780285,CONSERVATION
FAILED,EV1110,COMPLIED,PERMIT,small,-87.627799,41.899835,ELEVATOR
FAILED,CN134016,OPEN,COMPLAINT,small,-87.669775,41.766068,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.663092,41.789601,SPECIAL TASK FORCE
FAILED,CN197087,OPEN,COMPLAINT,small,-87.769577,41.795973,CONSERVATION
PASSED,EL0085,COMPLIED,COMPLAINT,small,-87.716412,41.952861,ELECTRICAL
FAILED,CN106015,OPEN,PERIODIC,small,-87.696552,41.885446,SPECIAL INSPECTION PROGRAM
PASSED,EV1110,COMPLIED,PERIODIC,small,-87.665938,41.855679,ELEVATOR
FAILED,CN104035,OPEN,COMPLAINT,small,-87.704294,41.995900,SPECIAL TASK FORCE
FAILED,CN011012,OPEN,COMPLAINT,small,-87.662168,41.889833,SPECIAL INSPECTION PROGRAM
FAILED,CN131026,OPEN,COMPLAINT,small,-87.752361,41.952701,CONSERVATION
FAILED,CN063024,OPEN,COMPLAINT,small,-87.708688,41.839081,CONSERVATION
FAILED,VT1010,OPEN,COMPLAINT,small,-87.710354,41.895407,VENTILATION
PASSED,EL0084,COMPLIED,PERMIT,small,-87.681529,41.916047,ELECTRICAL
PASSED,BR1001,COMPLIED,PERIODIC,small,-87.673316,41.866906,BOILER
FAILED,CN073014,OPEN,COMPLAINT,small,-87.563636,41.750285,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.780774,42.011893,CONSERVATION
FAILED,CN194019,OPEN,COMPLAINT,small,-87.914428,42.008536,VENTILATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.577278,41.761482,CONSERVATION
FAILED,CN134026,OPEN,COMPLAINT,small,-87.661580,41.951909,CONSERVATION
